episode,scene_num,sequence,place,type,actor,dialogue
2,59,517,NABOO,EXT,ANAKIN,They only work on the weak-minded. You are anything but weak-minded.
2,59,518,NABOO,EXT,PADMÉ,All right... his name was Palo. I was twelve. We were both in the Legislative Youth Program. He was a few years older then I... very cute... dark curly hair... dreamy eyes.
2,59,519,NABOO,EXT,ANAKIN,"All right, I get the picture... whatever happened to him?"
2,59,520,NABOO,EXT,PADMÉ,I went on to become a Queen. He went on to become an artist.
2,59,521,NABOO,EXT,ANAKIN,Maybe he was the smart one.
2,59,522,NABOO,EXT,PADME,"You really don't like politicians, do you?"
2,59,523,NABOO,EXT,ANAKIN,"I like two or three, but I'm not really sure about one of them. I don't think the system works."
2,59,524,NABOO,EXT,PADME,How would you have it work?
2,59,525,NABOO,EXT,ANAKIN,"We need a system where the politicians sit down and discuss the problems, agree what's in the best interests of all the people, and then do it."
2,59,526,NABOO,EXT,PADME,"That is exactly what we do. The trouble is that people don't wlways agree. In fact, they hardly ever do."
2,59,527,NABOO,EXT,ANAKIN,Then they should be made to.
2,59,528,NABOO,EXT,PADME,By whom? Who's going to make them?
2,59,529,NABOO,EXT,ANAKIN,I don't know. Someone.
2,59,530,NABOO,EXT,PADME,You?
2,59,531,NABOO,EXT,ANAKIN,Of course not me.
2,59,532,NABOO,EXT,PADME,But someone.
2,59,533,NABOO,EXT,ANAKIN,Someone wise.
2,59,534,NABOO,EXT,PADME,That sounds an awful lot like a dictatorship to me.
2,59,535,NABOO,EXT,ANAKIN,"Well, if it works..."
2,59,536,NABOO,EXT,PADMÉ,You're making fun of me.
2,59,537,NABOO,EXT,ANAKIN,"On no, I'd be much too frightened to tease a Senator."
2,59,538,NABOO,EXT,PADMÉ,You're so bad!
2,59,539,NABOO,EXT,ANAKIN,You're always so serious. Always carrying the weight of the universe on your shoulders.
2,60,540,TIPOCA CITY,EXT,LAMA SU,"Magnificent, aren't they?"
2,61,541,TIPOCA CITY,INT,LAMA SU,"We modified their genetic structure to make them less independent than the original host. As a result they are totally obedient, taking any order without question."
2,61,542,TIPOCA CITY,INT,OBI-WAM,Who was the original host?
2,61,543,TIPOCA CITY,INT,LAMA SU,"A bounty hunter called Jango Fett. We felt a Jedi would be the perfect choice, but Sido-Dyas hand- picked Jango Fett himself."
2,61,544,TIPOCA CITY,INT,OBI-WAN,Where is this bounty hunter now?
2,61,545,TIPOCA CITY,INT,LAMA SU,"Oh, we keep him here. After a few hundred thousand clones, the genetic pattern starts to fade, so we take a fresh supply. He lives here, but he's free to come and go as he pleases."
2,62,546,TIPOCA CITY,INT,LAMA SU,"Apart from his pay, which is considerable, Fett demanded only one thing - an unaltered clone for himself. Curious isn't it?"
2,62,547,TIPOCA CITY,INT,OBI-WAN,Unaltered?
2,62,548,TIPOCA CITY,INT,LAMA SU,Pure genetic replication. No tampering with the structure to make it more docile... and no growth acceleration...
2,62,549,TIPOCA CITY,INT,OBI-WAN,I would like to meet this Jango Fett.
2,62,550,TIPOCA CITY,INT,TAUN WE,"I would be most happy to arrange it, for you."
2,63,551,TIPOCA CITY,INT,OBI-WAN,You mentioned growth acceleration...
2,63,552,TIPOCA CITY,INT,LAMA SU,"Oh yes, it's essential. Otherwise, a mature clone would take a lifetime to grow. Now, we can do it in half the time. Those items you saw on the parade ground were started ten years ago, when Sido-dyas first placed the order, and they're already mature..."
2,63,553,TIPOCA CITY,INT,OBI-WAN,And these?
2,63,554,TIPOCA CITY,INT,LAMA SU,About five years ago.
2,64,555,TIPOCA CITY,INT,LAMA SU,"They're immensely superior to droids, capable of independent thought and action."
2,64,556,TIPOCA CITY,INT,OBI-WAN,Very impressive.
2,64,557,TIPOCA CITY,INT,LAMA SU,I'd hoped you would be pleased.
2,64,558,TIPOCA CITY,INT,OBI-WAN,"Tell me, prime minister, when my Master Sido-dyas first contacted you, did he say the order was for... himself... or?"
2,64,559,TIPOCA CITY,INT,LAMA SU,Himself? Of course not. This army is for the Republic?
2,64,560,TIPOCA CITY,INT,OBI-WAN,The Repubic?
2,64,561,TIPOCA CITY,INT,LAMA SU,We are also very much agasint this Count Dooku and his seccessionist movement. We are proud to be of help to the Republic.
2,65,562,TIPOCA CITY,INT,TAUN WE,I have arranged for you to meet Jango Fett in the morning. Sleep well.
2,65,563,TIPOCA CITY,INT,OBI-WAN,"Arfour, Arfour..."
2,67,564,TIPOCA CITY,INT,OBI-WAN,"Arfour, relay this, ""scramble code five,"" to Courscant: care of ""the old folks home."""
2,69,565,JEDI TEMPLE,EXT,OBI-WAN (V.O.),"...I've never heard of a Jedi called Sido-Dyas, have you, Master?"
2,69,566,JEDI TEMPLE,EXT,MACE WINDU,"No. Whoever placed that order was not a Jedi, I can assure you."
2,69,567,JEDI TEMPLE,EXT,OBI-WAN (V.O.),I have a strong feeling that this bounty hunter is the assassin we're looking for.
2,69,568,JEDI TEMPLE,EXT,YODA,"Who he is working for... discover that, you must."
2,69,569,JEDI TEMPLE,EXT,OBI-WAN (V.O.),"I will, Master, and I will also find out more about this clone army... May The Force..."
2,69,570,JEDI TEMPLE,EXT,WINDU,A clone army! Ordered by someone in the Senate perhaps... Someone's out to start a war.
2,69,571,JEDI TEMPLE,EXT,YODA,"Inform the chancellor of this, we must."
2,69,572,JEDI TEMPLE,EXT,WINDU,"Who do you think this impostor Sido-Dyas, could be?"
2,71,573,NABOO LAKE RETREAT,INT,ANAKIN,"No...No...No...Mom!...Don't, no, don't!"
2,72,574,NABOO LAKE RETREAT,EXT,ANAKIN,Don't go.
2,72,575,NABOO LAKE RETREAT,EXT,PAMDE,I don't want to disturb you.
2,72,576,NABOO LAKE RETREAT,EXT,ANAKIN,Your presence is soothing.
2,72,577,NABOO LAKE RETREAT,EXT,PADME,You had a nightmare again last night.
2,72,578,NABOO LAKE RETREAT,EXT,ANAKIN,Jedi don't have nightmares.
2,72,579,NABOO LAKE RETREAT,EXT,PADME,I heard you.
2,72,580,NABOO LAKE RETREAT,EXT,ANAKIN,"I saw my mother. I saw her as clearly as I see you now. She's suffering, Padme. She is in pain...They're killing her! I know I'm disobeying my mandate to protect you, Senator. I know I will be punished and possibly thrown out of the Jedi Order, but I must go. I have to help her! I'm sorry, Padme. I don't have a choice."
2,72,581,NABOO LAKE RETREAT,EXT,PADME,"Annie, I told you I wouldn't let you give up your future for me. I'll go with you. That way you can continue to protect me, and you won't be disobeying your mandate."
2,72,582,NABOO LAKE RETREAT,EXT,ANAKIN,What about Master Obi-wan?
2,72,583,NABOO LAKE RETREAT,EXT,PADME,"I guess we won't tell him, will we?"
2,75,584,TIPOCA CITY,INT,TAUN WE,"Boba, is your father here?"
2,75,585,TIPOCA CITY,INT,TAUN WE,May we see him?
2,75,586,TIPOCA CITY,INT,BOBA FETT,Sure.
2,76,587,TIPOCA CITY,INT,BOBA FETT,Dad! Taun We's here!
2,76,588,TIPOCA CITY,INT,TAUN WE,"Welcome back, Jango. Was your trip productive?"
2,76,589,TIPOCA CITY,INT,JANGO FETT,Fairly.
2,76,590,TIPOCA CITY,INT,TAUN WE,"This is Jedi Master, Obi-Wan Kenobi. He's come to check on our progress."
2,76,591,TIPOCA CITY,INT,JANGO FETT,That right?
2,76,592,TIPOCA CITY,INT,OBI-WAN,Your clones are very impressive. You must be very proud.
2,76,593,TIPOCA CITY,INT,JANGO FETT,"I'm just a simple man, trying to make my way in the universe, Master Jedi."
2,76,594,TIPOCA CITY,INT,OBI-WAN,Aren't we all?
2,76,595,TIPOCA CITY,INT,OBI-WAN,Ever made your way as far into the interior as Coruscant?
2,76,596,TIPOCA CITY,INT,JANGO,Once or twice.
2,76,597,TIPOCA CITY,INT,OBI-WAN,Recently?
2,76,598,TIPOCA CITY,INT,JANGO,Possibly...
2,76,599,TIPOCA CITY,INT,OBI-WAN,Then you must know Master Sido- Dyas?
2,76,600,TIPOCA CITY,INT,JANGO,"Boba, close the door."
2,76,601,TIPOCA CITY,INT,JANGO,Master who?
2,76,602,TIPOCA CITY,INT,OBI-WAN,Sido-Dyas. Isnt he the Jedi who hired you for this job?
2,76,603,TIPOCA CITY,INT,JANGO,Never heard of him. I was recuited by a man called Darth Tyranus on one of the moons of Bogden.
2,76,604,TIPOCA CITY,INT,OBI-WAN,No? I thought...
2,76,605,TIPOCA CITY,INT,TAUN WE,"Sido-Dyas told us to expect him. And he showed up just when your Jedi Master said he would. We have kept the Jedis involvement a secret until your arrival, just as your Master requested."
2,76,606,TIPOCA CITY,INT,OBI-WAN,Curious...
2,76,607,TIPOCA CITY,INT,JANGO,Do you like your army?
2,76,608,TIPOCA CITY,INT,OBI-WAN,It seems to me it's your army - being that they are all clones of you.
2,76,609,TIPOCA CITY,INT,JANGO,"They'll do their job well, I'll guarantee that."
2,76,610,TIPOCA CITY,INT,OBI-WAN,"I look forward to seeing them in action. Thank you for your time, Jango."
2,76,611,TIPOCA CITY,INT,JANGO,Always a pleasure to meet a Jedi.
2,76,612,TIPOCA CITY,INT,BOBA,"What is it, Dad?"
2,78,613,TATOOINE,EXT,ANAKIN,"Wait, please."
2,78,614,TATOOINE,EXT,WATTO,"No, not that one - that one!"
2,78,615,TATOOINE,EXT,ANAKIN,"Excuse me, Watto."
2,78,616,TATOOINE,EXT,WATTO,What?
2,78,617,TATOOINE,EXT,ANAKIN,I said excuse me.
2,78,618,TATOOINE,EXT,WATTO,Shut down.
2,78,619,TATOOINE,EXT,WATTO,What? I don't know you... What can I do for you? You look like a Jedi. Whatever it is... I didn't do it.
2,78,620,TATOOINE,EXT,ANAKIN,Let me help you with that.
2,78,621,TATOOINE,EXT,ANAKIN,I'm looking for Shmi Skywalker.
2,78,622,TATOOINE,EXT,WATTO,Annie?? Little Annie?? Naaaah!!
2,78,623,TATOOINE,EXT,WATTO,You are Annie! It is you! You little womp rat.
2,78,624,TATOOINE,EXT,WATTO,"You sure sprouted Weehoo! A Jedi! Waddya know? Hey, maybe you couldda help wit some daedbeats who owe..."
2,78,625,TATOOINE,EXT,ANAKIN,My mother...
2,78,626,TATOOINE,EXT,WATTO,"Oh, yeah. Shmi... she's not mine no more. I sold her."
2,78,627,TATOOINE,EXT,ANAKIN,Sold her...
2,78,628,TATOOINE,EXT,WATTO,"Years ago. Sorry, Anne, but you know, business is business. Sold her to a moisture farmer named Lars. Least I think it was Lars. Believe it or not, I heard he freed her and married her. Can ya beat that?"
2,78,629,TATOOINE,EXT,ANAKIN,Do you know where they are?
2,78,630,TATOOINE,EXT,WATTO,"Long way from here... someplace over on the other side of Mos Eisley, I think..."
2,78,631,TATOOINE,EXT,ANAKIN,I'd like to know.
2,78,632,TATOOINE,EXT,WATTO,Yeah... sure... absolutely. Let's go look in my records.
2,80,633,TIPOCA CITY,INT,LAMA SU,"Tell your Council the first battalions are ready. And remind them that if they need more troops, we will need time to grow them."
2,80,634,TIPOCA CITY,INT,OBI-WAN,I won't forget.
2,84,635,TIPOCA CITY,EXT,BOBA FETT,Dad!!
2,85,636,TATOOINE,EXT,PADME,"Stay with the ship, Artoo."
2,86,637,TATOOINE,EXT,C-3PO,Good evening. May I help you?
2,86,638,TATOOINE,EXT,ANAKIN,Threepio?
2,86,639,TATOOINE,EXT,C-3PO,"Oh, my... oh, my! Master Anakin! My goodness, I can hardly believe it! And this must be Miss Padme."
2,86,640,TATOOINE,EXT,PADME,"Hello, Threepio."
2,86,641,TATOOINE,EXT,ANAKIN,I've come to see my mother.
2,86,642,TATOOINE,EXT,C-3PO,"Oh, dear! I'm so terribly sorry, Master Annie."
2,86,643,TATOOINE,EXT,PADME,"Threepio, what's happened?"
2,86,644,TATOOINE,EXT,C-3PO,I think we'd better go inside.
2,87,645,TATOOINE,EXT,C-3PO,Master Lars - Master Owen! Somebody to see you!
2,87,646,TATOOINE,EXT,ANAKIN,I'm Anakin Skywalker. I'm here looking for my mother.
2,87,647,TATOOINE,EXT,OWEN,"Owen Lars... I guess I'm your step-brother. This is my girlfriend, Beru."
2,87,648,TATOOINE,EXT,BERU,Hello.
2,87,649,TATOOINE,EXT,PADME,I'm Padme.
2,87,650,TATOOINE,EXT,OWEN,I had a feeling you might show up some day.
2,87,651,TATOOINE,EXT,ANAKIN,Is my mother here?
2,87,652,TATOOINE,EXT,CLIEGG,"No, she's not."
2,87,653,TATOOINE,EXT,CLIEGG,Cliegg Lars. Shmi is my wife... Come on inside. We have a lot to talk about.
2,88,654,TATOOINE,INT,CLIEGG (O.S.),It was just before dawn. They came out of nowhere. A hunting party of Tusekn Raiders.
2,89,655,TATOOINE,INT,CLIEGG,"Your mother had gone out early, like she always did, to pick mushrooms that grow on the vaporatos. From the tracks, she was about halfway when they took her. Those Tuskens walk like men, but they're vicious, mindless monsters. Thirty of us went out after her. Four of us came back. Three more are still out there looking. I'd be with them, only... I just couldn't ride any more... until I heal."
2,89,656,TATOOINE,INT,CLIEGG,"This isn't the way I wanted to meet you, son. This isn't how your mother and I planned it. I don't want to give up on her, but she's been gone a month. There's little hope she's lasted this long."
2,89,657,TATOOINE,INT,OWEN,Where are you going?
2,89,658,TATOOINE,INT,ANAKIN,To find my mother.
2,89,659,TATOOINE,INT,PADME,"No, Annie!"
2,89,660,TATOOINE,INT,CLIEGG,"She's daed, son. Accept it."
2,89,661,TATOOINE,INT,ANAKIN,"I can feel her pain, and I will find her. I know she's alive."
2,90,662,TATOOINE,EXT,ANAKIN,"You are going to have to stay here. These are good people, Padme. You'll be safe."
2,90,663,TATOOINE,EXT,OWEN,Take my speeder bike.
2,90,664,TATOOINE,EXT,PADME,Anakin...
2,90,665,TATOOINE,EXT,ANAKIN,"I trust you'll watch over her, Owen."
2,90,666,TATOOINE,EXT,OWEN,Don't worry.
2,90,667,TATOOINE,EXT,ANAKIN,I won't be long.
2,92,668,COCKPIT,INT,JANGO FETT,"Nearly there, son."
2,92,669,COCKPIT,INT,BOBA FETT,"Dad, look!!"
2,92,670,COCKPIT,INT,JANGO FETT,Hang on!
2,93,671,SPACE,EXT,BOBA FETT,Dad! Watch out!
2,93,672,SPACE,EXT,JANGO FETT,"Stay calm, son. We'll be fine. That Jedi won't be able to follow us through this."
2,93,673,SPACE,EXT,BOBA FETT,Got him! Yeahhhhh!
2,93,674,SPACE,EXT,JANGO FETT,We won't see him again.
2,99,675,TATOOINE,INT,C-3PO,"Please don't leave us, Miss Padme. These people need your help."
2,99,676,TATOOINE,INT,PADME,"I'm not leaving, Threepio. I just can't sleep."
2,99,677,TATOOINE,INT,C-3PO,"That's something I cannot relate to. As a Protocol Droid, I'm either active or inactive. There's no in-between."
2,99,678,TATOOINE,INT,PADME,I guess you're lucky.
2,99,679,TATOOINE,INT,C-3PO,Do you really think so..? I suppose I shouldn't expect...
2,99,680,TATOOINE,INT,PADME,You're not happy here?
2,99,681,TATOOINE,INT,C-3PO,"Oh, I'm not unhappy... and my masters here ar so kind I wouldn't wish to trouuble them, it's just... being like this... well, it's embarrassing."
2,99,682,TATOOINE,INT,PADME,Being like what?
2,99,683,TATOOINE,INT,C-3PO,"Naked. If you pardon the expression. You see, when Master Annie made me, he never quite found the time to give me any outer covering. It's so humiliating. How would you like it if you had to go around with all your circuits showing?"
2,99,684,TATOOINE,INT,PADME,I guess I wouldn't like it at all.
2,99,685,TATOOINE,INT,C-3PO,Of course you wouldn't. Nobody would. It's simply not protocol.
2,99,686,TATOOINE,INT,PADME,Maybe we can do something about it.
2,99,687,TATOOINE,INT,C-3PO,I don't think so. Only Master Annie...
2,99,688,TATOOINE,INT,PADME,Why not? They seem to have a box of old coverings here.
2,99,689,TATOOINE,INT,C-3PO,"Oh? How observant of you, Miss Padme. Of course, I'm just not mechanically minded... if you see what I mean."
2,99,690,TATOOINE,INT,PADME,"Let's see, if we put this... here..."
2,99,691,TATOOINE,INT,C-3PO,Ooooh! That's tickles.
2,99,692,TATOOINE,INT,PADME,"You'll have to be quiet, Threepio. Hold still, please."
2,106,693,TUSKEN RAIDER HUTT,INT,ANAKIN,Mom... Mom... Mom...
2,106,694,TUSKEN RAIDER HUTT,INT,SHMI,Annie...? Is it you?
2,106,695,TUSKEN RAIDER HUTT,INT,ANAKIN,"Im here, Mom. Youre safe. Hang on. Im going to get you out of here..."
2,106,696,TUSKEN RAIDER HUTT,INT,SHMI,"Im so glad... to see you, Annie... Now... I am complete..."
2,106,697,TUSKEN RAIDER HUTT,INT,ANAKIN,"Just stay with me, Mom. Im going to make you well again. Everythings going to be fine."
2,106,698,TUSKEN RAIDER HUTT,INT,SHMI,"You look so handsome. My son... my grown-up son. Im so proud of you, Annie... so proud... I missed you so much... I love..."
2,109,699,GEONOSIS,EXT,OBI-WAN,"""Guiding light"" to ""old folks home."""
2,111,700,CORUSCANT,INT,OBI-WAN,...Starships from the Trade Federation and the Commerce Guilds are taking deliveries of battle droids from the foundries on Geonosis.
2,111,701,CORUSCANT,INT,BAIL ORGANA,That's outrageous! The treaty forbids the Trade Federation from building up an army. What are they doing?!
2,111,702,CORUSCANT,INT,OBI-WAN,The droid foundry seems to be working at full capacity. I am going to go down and investigate. I will bring Jango Fett back home for interrogation.
2,111,703,CORUSCANT,INT,PALPATINE,Those Geonosian foundries are part of the Techno Union. We will call in their representatives and ask them a few very pointed questions.
2,111,704,CORUSCANT,INT,OBI-WAN,One more thing. Jango mentioned he was recruited by someone named Darth Tyranus. Any idea who that might be?
2,111,705,CORUSCANT,INT,YODA,"With the forename Darth, a Sith he must be."
2,111,706,CORUSCANT,INT,MACE WINDU,Our missing apprentice. They are playing their hand at last.
2,111,707,CORUSCANT,INT,OBI-WAN,"Do you believe he could be the mysterious Sido-Dyas, who made the deal for the clone army?"
2,111,708,CORUSCANT,INT,YODA,"Perhaps too many pieces are missing from this puzzle, there are."
2,111,709,CORUSCANT,INT,MACE WINDU,"Be careful, Obi-Wan. This investigation is becoming less than routine. Do you need help?"
2,111,710,CORUSCANT,INT,OBI-WAN,Let me see if I can figure out what's going on first.
2,111,711,CORUSCANT,INT,BAIL ORGANA,The Commerce Guilds are preparing for war... there can be no doubt of that.
2,111,712,CORUSCANT,INT,PALPATINE,Count Dooku must have made a treaty with them.
2,111,713,CORUSCANT,INT,MACE WINDU,We must stop them soon before they're fully ready.
2,111,714,CORUSCANT,INT,SENATOR ASK AAK,"The debate is over, we need that clone army now!"
2,111,715,CORUSCANT,INT,BAIL ORGANA,"Unfortunately, the debate is not over. The Senate will never be able to approve the use of that army before the separatists attack."
2,111,716,CORUSCANT,INT,MAS AMEDDA,"This is a crisis! If the Senate votes the Chancellor emergency powers, he could approve the use of the army in a minute."
2,111,717,CORUSCANT,INT,PALPATINE,"Please, please, I don't wish to have emergency powers. That's too extreme a solution. It's akin to a dictatorship. We must rely on the Jedi. Master Yoda, how many are available to go to Geonosis?"
2,111,718,CORUSCANT,INT,YODA,"Two Hundred,... less or more."
2,111,719,CORUSCANT,INT,BAIL ORGANA,"With all due respect for the Jedi Order, two hundred will be no match for hundreds of thousands of battle droids."
2,111,720,CORUSCANT,INT,MACE WINDU,"Patience. We should wait for Obi- Wan to report back. We don't know that Count Dooku has made a treaty with the Corporate Alliance, it's speculation."
2,111,721,CORUSCANT,INT,SENATOR ASK AAK,But we must prepare for the worst. I'm going to propose a motion granting emergency powers to the Chancellor at the next session. We must not wait!
2,111,722,CORUSCANT,INT,PALPATINE,"Out of the question, Senator! You and I are too closely aligned. The issue will become partisan and debates will begin. The proposal must come from a neutral source."
2,111,723,CORUSCANT,INT,MAS AMEDDA,If only Senator Amidala were here.
2,111,724,CORUSCANT,INT,JAR JAR,"Supreme Chancellor... my august colleagues, I would be proud to propose the motion in question. This is a grave situation, and I'm sure Senator Amidala, and the Queen of Naboo would agree."
2,111,725,CORUSCANT,INT,SENATOR ASK AAK,"Thank you, Representative Binks."
2,111,726,CORUSCANT,INT,PALPATINE,"If called upon, I will serve. But it will be the saddest day of my life."
2,113,727,TATOOINE,INT,PADME,There!
2,113,728,TATOOINE,INT,C-3PO,Um. How do I look?
2,113,729,TATOOINE,INT,OWEN,Great! You look perfect.
2,113,730,TATOOINE,INT,C-3PO,"Perfect? Oh, Miss Padme, I'm so happy! Oh, pardon me."
2,113,731,TATOOINE,INT,THREEPIO,Thank you.
2,113,732,TATOOINE,INT,C-3PO,Thank you! Thank you! Thank you!
2,113,733,TATOOINE,INT,OWEN,"Well, Padme, I think he should be yours from now on... I know that is what my Mom would want."
2,113,734,TATOOINE,INT,C-3PO,"Oh, my!"
2,113,735,TATOOINE,INT,BERU (V.O.),"Come topside, everybody! He's back! He's back!"
2,114,736,TATOOINE,INT,OBI-WAN,...Alliance have pledged their armies to Count Dooku and are forming an... Wait!... ah... attack... I don't... make it... aaaggghhh!
2,114,737,TATOOINE,INT,ANAKIN,I'm going after him!
2,114,738,TATOOINE,INT,PADME,I thought the first thing he said was to retransmit his message to Coruscant.
2,114,739,TATOOINE,INT,ANAKIN,"Yeah, you're right, you're right."
2,116,740,COCKPIT,INT,MACE WINDU,"We will deal with Count Dooku. The most important thing for you, Anakin, is to stay where you are. Protect the Senator at all costs. That is your priority."
2,116,741,COCKPIT,INT,ANAKIN,"Understood, Master."
2,116,742,COCKPIT,INT,PADME,"They'll never get there in time to save him. They have to come half way across the galaxy. Look, Geonosis is less than a parsec away."
2,116,743,COCKPIT,INT,ANAKIN,If he's still alive.
2,116,744,COCKPIT,INT,PADME,"Annie, are you just going to sit here and let him die?? He's your friend... your mentor..."
2,116,745,COCKPIT,INT,ANAKIN,"...He's like my father, but you heard Master Windu. He gave me strict orders to stay here."
2,116,746,COCKPIT,INT,PADME,He gave you strict orders to protect me...
2,116,747,COCKPIT,INT,PADME,"...and I'm going to save Obi-Wan. So if you plan to protect me, you will have to come along."
2,119,748,CORUSCANT,INT,MACE WINDU,"The longer we wait, the stronger Dooku's armies become. We cannot wait for the Senate to make up its mind about granting the Chancellor emergency powers, in order to be able to use that clone army... We have the authority to go now. We must go now."
2,119,749,CORUSCANT,INT,YODA,"Agreed, Master Windu. Two hundred Jedi send. Enough, let's hope they are."
2,120,750,CORUSCANT,INT,MAS AMEDDA,Order! Order!!
2,120,751,CORUSCANT,INT,PALPATINE,"In the regrettable absence of Senator Amidala, the chair recognises Senior Representative of Naboo, Jar Jar Binks."
2,120,752,CORUSCANT,INT,JAR JAR,"Senators, dellow felagates..."
2,120,753,CORUSCANT,INT,MAS AMEDDA,Order! The Senate will accord the Representative the courtesy of a hearing!
2,120,754,CORUSCANT,INT,JAR JAR,"In response to the direct threat to the Republic from the Confederacy of Independent Systems, I propose that the Senate gives immediate emergency powers to the Supreme Chancellor."
2,120,755,CORUSCANT,INT,JAR JAR,Who can deny these are exceptional times? Exceptional times demand exceptional measures! Exceptional measures demand exceptional men!
2,120,756,CORUSCANT,INT,ORN FREE TAA,We won't support a dictator.
2,120,757,CORUSCANT,INT,JAR JAR,"That is the sentiment every one of us agrees with! And when the shadow of war has dispersed and the bright day of liberty has dawned once again, the power we now give to the Supreme Chancellor will be gladly, and swiftly returned. Out ancient liberties will be restored to us, burnished even more brightly than before!"
2,120,758,CORUSCANT,INT,PALPATINE,"It is with great reluctance that I have agreed to this calling. I love democracy... I love the Republic. The fact that this crisis is demanding I be given absolute power to tule over you is evident. But I am mild by nature and have no desire to destroy the democratic process. The power you give me I will lay down when this crisis has abated, I promise you. And all I ask in return is when my current term of office is over, you allow me to reture and live out my life in peace."
2,120,759,CORUSCANT,INT,MAS AMEDDA,"We shall proceed to the vote. All those in favor of granting emergency powers to the Supreme Chancellor, signal ate at this time... those opposed?"
2,123,760,COCKPIT,INT,ANAKIN,"Hey, where are you going?"
2,123,761,COCKPIT,INT,PADME,To find Obi-Wan.
2,123,762,COCKPIT,INT,ANAKIN,No! You're not!
2,123,763,COCKPIT,INT,PADME,Let go of me!
2,123,764,COCKPIT,INT,ANAKIN,I'm not letting you go out there. It's too dangerous.
2,123,765,COCKPIT,INT,PADMÉ,What?!?
2,123,766,COCKPIT,INT,ANAKIN,"It's my job to protect you. I said it's too dangerous. You're not going, and that's final!"
2,123,767,COCKPIT,INT,PADMÉ,"Don't you give me orders, Annie! I'm a Senator of the Galactic Republic. You have no authority to contain me, restrain me, or direct me! You remember your place, young man. Now you can come along and protect me or stay here. It's up to you."
2,123,768,COCKPIT,INT,C-3PO,"Yes, it is, Artoo. Most confusing. One moment they're generating a pleasant mutual attraction and the next, waves of violent hostility. Even though I'm programmed to understand them, I doubt if I ever shall."
2,124,769,GEONOSIS,INT,PADME,It's empty!
2,125,770,GEONOSIS,INT,PADME,Wait!
2,125,771,GEONOSIS,INT,COUNT DOOKU,"Senator Amidala, I've heard so much about you."
2,125,772,GEONOSIS,INT,PADMÉ,"Count Dooku, I assume."
2,125,773,GEONOSIS,INT,COUNT DOOKU,"I'm delighted to meet you at last. We have a great deal to discuss, Senator. I hope you can keep your young Jedi under control."
2,125,774,GEONOSIS,INT,PADMÉ,Don't worry he's housebroken.
2,126,775,CONFERENCE ROOM (GEONOSIS),INT,PADMÉ,"You are holding a Jedi Knight, Obi- Wan Kenobi. I am formally requesting you turn him over to me, now."
2,126,776,CONFERENCE ROOM (GEONOSIS),INT,DOOKU,"He has been convicted of espionage, Senator, and will be executed. In just a few hours, I believe."
2,126,777,CONFERENCE ROOM (GEONOSIS),INT,PADMÉ,He is an officer of the Republic. You can't do that.
2,126,778,CONFERENCE ROOM (GEONOSIS),INT,DOOKU,"We don't recognise the Republic here, Senator. But if Naboo were to join our Alliance, I could easily hear your plea for clemency."
2,126,779,CONFERENCE ROOM (GEONOSIS),INT,PADMÉ,"And if I don't join your rebellion, I assume this Jedi with me will also die?"
2,126,780,CONFERENCE ROOM (GEONOSIS),INT,DOOKU,"I don't wish to make you to join our cause against your will, Senator, but you are a rational, honest representative of your people and I assume you want to do what's in their best interest. Aren't you fed up with the corruption, the bureaucrats, the hypocrisy of it all?.. Aren't you? Be honest, Senator."
2,126,781,CONFERENCE ROOM (GEONOSIS),INT,PADMÉ,"The ideals are still alive, Count, even if the institution is failing."
2,126,782,CONFERENCE ROOM (GEONOSIS),INT,DOOKU,You believe in the same ideals we believe in! The same ideals we are striving to make prominent.
2,126,783,CONFERENCE ROOM (GEONOSIS),INT,PADMÉ,"If what you say is true, you should stay in the Republic and help Chancellor Palpatine put things right."
2,126,784,CONFERENCE ROOM (GEONOSIS),INT,DOOKU,"The Chancellor means well, M'Lady but he is incompetent. He has promised to cut the bureaucracy, but the bureaucrats are stronger than ever, no? Senator, the Republic cannot be fixed. It is time to start over. The democratic process in the Republic is a sham, a shell game played on the voters. It will not be long before the cult of greed, called the Republic, will lose even the pretext of democracy and freedom."
2,126,785,CONFERENCE ROOM (GEONOSIS),INT,PADMÉ,"I cannot believe that. I will not forsake all I have honoured and worked for and betray the Republic. I know of your treaties with the Trade Federation, the Commerce Guilds, and the others, Count. What is happening here is not government that has been bought out by business... it's business becoming government!"
2,126,786,CONFERENCE ROOM (GEONOSIS),INT,DOOKU,Are you willing to betray your Jedi friends? Without your co-operation I can do nothing to stop their execution.
2,126,787,CONFERENCE ROOM (GEONOSIS),INT,PADMÉ,What is to happen to me? Am I to be executed also?
2,126,788,CONFERENCE ROOM (GEONOSIS),INT,DOOKU,"I wouldn't think of such an offence. But, there are individuals who have a strong interest in your demise, M'lady. It has nothing to do with politics, I'm afraid. It's purely personal, and they have already paid great sums to have you assassinated. I'm sure they will push hard to have you included in the executions. I'm sorry but if you are not going to co-operate, I must turn you over to the Geonosians for justice. I've done all I can for you."
2,126,789,CONFERENCE ROOM (GEONOSIS),INT,JANGO FETT,I'll take that weapon.
2,126,790,CONFERENCE ROOM (GEONOSIS),INT,DOOKU,"You may cause a lot of bloodshed, my young Jedi, but you will not escape."
2,126,791,CONFERENCE ROOM (GEONOSIS),INT,PADMÉ,Anakin...
2,127,792,GEONOSIS,INT,SUN RIT,You have been charged and found guilty of Espionage.
